window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160510.84264160023,103.80569307487752,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160083.80144104298,145.3317942875328,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160576.51615404375,137.4704611300331,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160399.4326668172,126.19435227280097,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160181.67827599955,121.79311232331666,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160326.230448837,93.31120040630975,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160356.7476755912,122.53473275100129,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160165.92421287336,140.7098145118705,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160417.8242992705,144.8415145403367,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160729.01077844054,142.02309316397165,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160797.6922403052,135.53067985146154,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160310.65248333194,117.93589261469639,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160205.5207979044,117.64278147699287,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160311.01156187034,133.09287347324906,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-159921.90916737806,132.30970907583986,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160003.8338263584,128.96100258050234,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160227.98945002095,130.69596854089656,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160328.38747281025,134.64761714744355,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160465.35729911,128.44521842671318,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-159907.94407383734,133.9892667542451,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160314.14769834332,124.19874772815817,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160277.55012933686,144.08694361050493,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160103.61132511773,75.42498207456978,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160359.6579663686,133.17805495073273,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160241.3848803745,120.30367057089994,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160367.9056971931,147.9673493009396,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160230.01951821323,123.10746685285919,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160586.00265001395,119.28525031257479,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160686.87152871714,132.51845528049222,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160310.48818678383,150.15130544100262,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160369.17305564272,136.90788161664108,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160402.87683655077,150.4881844587597,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-159878.1825589187,138.4997123704611,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160500.3252602458,122.85407364260098,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160605.0321449312,129.76751256255423,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160558.9550497376,137.2008745771266,0.0
20,300.0,-1.0,0.0,0.1,0.1,110.0,0.0,-160629.13665338498,146.6238156562758,0.0
