window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160449.66788470486,44.6702654457457,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160031.0450875971,65.7965986496176,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160522.61532205896,72.60592808914913,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160185.83483125706,97.23425549713193,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160386.071863491,111.05091853438981,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160567.12575043863,108.03349863940576,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160660.802138808,92.57037598589865,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160597.448309908,96.83653501434034,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160268.60595774613,104.51500893269319,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160222.13530363102,97.8163651708891,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160261.61350642168,114.4279447180451,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160261.14987033556,56.61308332337476,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160771.99982156456,111.93811584659713,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160387.65643953177,83.62773362810707,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160276.46770545174,60.676647645793494,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160084.39688033925,88.90639937858508,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159984.47583553914,108.84170671264114,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160409.67065289954,85.49123147705545,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160205.66671584157,105.57377154561772,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160126.3105081193,98.48296710683556,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160372.03211454253,107.6268325775905,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160534.18744164568,116.14365681111249,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160136.3081175752,87.38973993188335,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160223.52298895438,113.07663679442705,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160249.96027740624,108.81446233084631,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160201.15558396248,71.82822583054492,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159643.57677067432,109.31256643529676,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160160.17566081215,48.09336908460803,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160194.0957661521,110.76172062671338,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160121.65932038886,97.40137278919694,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160173.3781649819,82.59608777485658,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159900.1464468899,75.15376658102294,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160145.67177316503,110.21818193448067,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160034.07218253973,96.78331889340343,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160294.60599587508,109.18010661525045,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160243.0166902602,108.45600143297938,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160270.29852240373,111.63833845914448,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160165.7544524503,109.27198241656835,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160001.85804425087,106.96968222354495,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159615.43823948718,106.89246292736243,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160274.32805496917,109.42066642356593,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159918.5210788993,109.8893943273602,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160152.08919309222,90.40858777485658,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160499.00035699623,99.86191817041109,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160518.4781123628,99.07067847753345,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160135.86051549224,93.70145195984703,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160133.1547379089,105.98391687307448,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160234.35677850168,109.43845616084526,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160394.98980354922,108.54339982222513,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160194.03654441188,63.99145181046845,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160034.27973350725,107.05261160603361,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160496.9947943247,115.84640725334908,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160290.3952008265,110.05447442025361,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160510.51543741603,115.20572840922716,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160355.10769324523,94.08003331142447,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160066.75617456305,79.47034088193116,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160239.77517655547,113.26973117266472,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160332.21574063905,112.49118284959387,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160423.04328104746,112.23859324420017,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160463.5359409439,85.31617844765773,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160264.08634123125,95.65877823255258,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160152.59251720953,111.71247359856133,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160418.04029327864,108.53159719096888,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-159949.16539914,108.95305646446722,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160117.0267752224,109.7734084497879,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160354.3130435407,114.36682980798616,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160348.60126432436,76.7894620877151,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160256.36323395613,107.18832235605232,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160352.73639515374,91.97099441324092,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160265.88143601327,49.601159177820264,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160665.86843289575,91.52892716300191,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160551.0551357018,96.92709578154876,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160319.92415563806,107.29285790088453,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160067.53156742174,111.9566055296585,0.0
17,300.0,-1.0,0.0,0.4,0.1,110.0,0.0,-160150.04364777575,116.7916099668997,0.0
