window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160509.80074740408,2.52683212834608,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160176.79700499642,-0.46120638145315485,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160420.9907093161,2.199599665391969,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160375.3735105953,5.530275304732314,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160237.05861082432,1.476513951959847,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160574.891667785,4.563048966300191,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160124.92639817568,-5.847237989961759,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160283.96175308424,-1.3593451242829828,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160486.73269726647,-3.315270972753346,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160271.61816669846,0.3337677760516252,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160262.25902271512,-3.5015273960325044,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160571.73262678683,-2.0460198076003824,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160382.24025117935,9.188183407026768,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160550.06482221014,3.532336729206501,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160555.84105795954,-3.884776828393881,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160350.40014663772,-5.5092689412045885,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160867.77834920457,-5.773482313575525,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160696.11533209612,2.4082628764340344,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160210.8684702274,-1.8378234046367112,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160157.8625842681,5.60449778919694,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160291.21659021828,2.350845482791587,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160744.33630900882,-6.65808362213193,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160650.07190972182,2.176726069550669,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160042.96125777464,0.759496743546845,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160292.81058176595,-2.755568086759082,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160587.27773668632,3.550542244263862,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160410.42802292906,-1.177289973709369,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160568.63993809797,6.052633544455067,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160501.1596573638,0.6511972693594645,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160403.70601804255,-7.341957456978967,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160202.71091117038,-7.614573374760994,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160357.25785944916,2.065625746892925,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160062.79401613004,-13.751699181405353,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160387.66279539178,-3.3199390535372846,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160385.48370545535,0.0602182421128107,0.0
10,300.0,1.0,0.5,0.5,0.1,110.0,0.0,-160189.9361268699,2.665474127629063,0.0
