window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160353.89048065315,16.204308825286805,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160335.33290867697,20.456930419455066,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160183.06875245404,15.58298727294455,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160201.61733378205,37.69942041108986,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160056.7598944037,10.817343600621415,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160073.69196969358,13.819386352772465,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160312.11307861737,9.043472902724664,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160529.35265185172,14.996676326481834,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160284.18489769875,19.259100890296367,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160524.61561477813,28.756311245219884,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160085.95965456942,31.17064262667304,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160401.9432139078,31.676662583652007,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160493.16545056968,30.074577258604204,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160076.19384421865,27.046393254063094,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160198.40870268727,21.146872759321223,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160290.02337071605,5.143291407743786,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160214.80137737337,7.1594354983269595,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160251.46545067217,16.123551027724666,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-159764.48252999154,5.879447747370937,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160146.1745264345,46.23220527605162,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160184.70155657883,19.9509104624761,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-159819.9412795454,26.554377539435944,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160166.50555219466,21.25237138503824,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160512.45700160533,8.965515953632886,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160432.61584599834,28.599930538957935,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160177.2431866888,12.951123326959847,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160127.77509894184,31.095486526051623,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160493.5828435594,26.337778591061184,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-159993.7998389164,5.792154636711281,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160362.25109852085,11.891468989005736,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160500.55918114484,25.52553253465583,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160328.62187297194,14.301599097753344,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-159944.2300430413,21.75045560468451,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160210.14455607804,15.674014848231357,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160410.39440349318,14.22037449211281,0.0
7,300.0,1.0,0.2,0.5,0.1,110.0,0.0,-160298.82351805698,21.365805748087954,0.0
