window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160315.0369673995,35.26594989842256,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160005.84866022263,40.90312425310707,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160302.22329558444,53.542419783699806,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160306.6323033051,28.08690846080306,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160180.73319142376,34.46724127629063,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-159878.43888102783,32.76432540630975,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160023.5955835759,28.74837550788719,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160421.1943223698,18.74981327676864,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-159995.41162273436,40.99041736376673,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160165.14089695673,35.01807480879541,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160057.57942477122,45.166015625,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-159964.66637452412,60.24811782982791,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160147.5704678371,6.174003644837476,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160225.1937306164,20.31455395554493,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160037.3139808998,41.24669499880497,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160128.9047687437,58.04478369980879,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160257.50736517363,55.17251359345124,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160318.24548914703,9.912669544694072,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160321.0968229331,46.85306002031548,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160324.52634102586,66.98695924952199,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160230.84923704772,68.67820491754301,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160333.19381297554,57.58964582337476,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160253.93734990753,49.48772481477055,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-159982.71966763516,26.426938934034414,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160233.43671129126,38.968671576242826,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160313.90395216807,30.142264429971316,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160271.32783182157,52.705899707217974,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160349.68181264706,31.44372535253346,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160172.6887801592,59.605789913957935,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160163.5734041314,42.79229654636711,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160388.25767080946,37.89407937978011,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160269.22074873664,78.68376926983747,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160439.11053894015,27.50759963551625,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160676.36462724613,59.443807510755256,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160680.40244811607,21.136602981596557,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160258.79500731666,17.521174414435947,0.0
6,300.0,1.0,0.1,0.5,0.1,110.0,0.0,-160439.2728125598,10.838349964149138,0.0
