window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-159918.4086820493,6.363060916586997,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160216.2317756695,-7.799896181883365,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160130.53272185597,-4.905219287762906,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160623.35912811928,9.89072956500956,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160103.46916041948,-0.7011457337476099,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160228.89121393324,-1.0885964388145315,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160539.04327869735,-3.109875418260038,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160419.63491057928,-0.9266140356118546,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160274.97574454418,-3.1901664077437855,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160247.87398954955,2.612724814770554,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160227.98932156866,-1.586213850382409,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160096.99391027272,-3.523934183795411,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160177.53924301147,0.32769927103250474,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-159734.54807260376,-0.8374536926386232,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160260.21699206685,6.445219138384321,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160203.67116185452,4.8440674294933075,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160165.63054637652,-6.906425519837476,0.0
11,300.0,-1.0,0.5,0.5,0.1,110.0,0.0,-160302.16529510813,-0.8593936723231357,0.0
