window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160463.41859243056,102.66737611395833,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160244.4167624635,108.73249492545031,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160469.95717777548,112.39181832492939,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160318.30372836467,111.96228347116576,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160182.56157121118,112.74740729585096,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160015.7358742379,74.37186304971318,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159928.73467530374,130.60129761715788,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160254.90204456143,110.61589467672215,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160678.05494928913,108.94291664157069,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160258.9883136271,92.82151873207457,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160473.19952899683,71.4337730043021,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160099.7761114179,84.26165899856596,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160407.62641261736,87.55779084010516,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160277.90198996788,83.96383544455067,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159940.2129554253,110.89576254141943,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160281.73589767804,115.69645766247295,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160459.12736528946,106.20268919194223,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160282.89596685846,105.12219265712145,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160292.26234386113,110.71546103899483,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159921.2335321043,114.9519672569977,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160405.0393863874,72.67221483628107,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160658.64327246774,105.84681376289427,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160468.27557323204,104.61343798897889,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160475.4355640641,112.16546143314058,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159990.18103815347,97.19551042662523,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160323.7584627767,110.90104631809356,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160034.07350984242,95.20130631572657,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160322.32992417447,100.35602175629492,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160159.64704016794,108.60354620352523,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160345.74181522676,111.0174851243214,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160541.32892530254,100.61006628199878,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160416.66869357097,113.32264750549501,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160014.07515166563,98.4722305210325,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160256.55256096245,72.11157833413002,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160046.08702556998,109.54889749189816,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160326.65355000194,100.13962391763725,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160194.65648471474,92.8033132170172,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160474.21350640565,75.51320880138623,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160203.55241786723,57.8608613169216,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160280.06420928478,108.1091607113158,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160234.89348570415,113.26293124665872,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159957.90419893505,108.79025119142214,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159975.6049759105,66.90853549235182,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159914.2491527709,111.24142719590878,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-159883.05892061358,110.11815489866186,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160162.21545388823,94.94316144837475,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160222.85999479776,99.40724710205545,0.0
18,300.0,-1.0,0.0,0.3,0.1,110.0,0.0,-160020.13016859544,119.89661193029383,0.0
