window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160444.51289859632,142.57277495961685,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160450.17575661783,190.62793671948307,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160352.4122415874,159.09088800480637,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160348.85217051432,157.03489077780165,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160388.81455468954,137.20617887334478,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160360.97700029655,184.4439975001778,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160067.49844609905,177.91765255601442,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160354.46290080665,162.6293692006628,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160709.03167074785,170.77090088281406,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160333.04231910745,174.26675684153352,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160389.1959699058,176.50806844269897,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160261.87499409856,150.0188511295667,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160160.39966583456,172.5440696936091,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160088.66646671138,172.37466314318468,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160222.83663719802,168.36619624900266,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160120.95547818864,167.77637426080128,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159988.78868926576,182.52804450358477,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159984.7594863438,181.31509260132185,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160421.1231154648,185.44533895668587,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160341.09656179216,191.5421768680984,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160153.3792674983,190.03140436592312,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160175.07927460485,173.02933432809857,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160270.50423092663,163.32753577494617,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160201.19675569847,193.05133924245914,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160045.8508639499,171.7988495932231,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160557.85088292352,178.8571683129637,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159970.75579954617,192.628209625428,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159955.93258994663,193.08033561597279,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160273.7028481159,187.00637596816898,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159945.61406005302,181.11473176984464,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160049.92761924525,165.72873524577705,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160119.55697129678,164.34285022776447,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160585.07548954984,150.26828142373222,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160493.95012826123,182.36908799728747,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160369.35328005312,170.54474333050894,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160433.39077256212,175.79957517542297,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160647.67579412824,159.5669752113725,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160247.20082016118,165.04331881860276,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160152.6508316443,146.35678312373747,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160393.48935837796,184.76573965659242,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160478.59562318135,155.7986699420723,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160344.0788500111,191.86892517214858,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160406.21600169456,179.2477698430481,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160197.14370916886,182.90765499985432,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160312.70331367993,169.53727032289925,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160241.97915227947,188.27702519981716,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160352.667696187,185.6314015961624,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160224.97603905786,172.78422903582785,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160380.80721721664,166.78271562902157,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160429.0580194816,164.20937242813395,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160192.3062904598,151.0776483743766,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160011.20910028962,160.54402053636932,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160128.5559258333,180.9012384780673,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160372.83969203403,166.2419863011131,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160484.8825410368,155.39168184180852,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160544.45657268076,169.928392099571,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160342.70280917778,158.7786523484785,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160433.38746217504,179.8768187578733,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159981.0081017069,169.49335843610473,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160262.26338934668,168.6684138876405,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160450.17691807827,137.39128874395777,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160555.27288075275,172.9866648354273,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160064.0781149289,192.20211905981722,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160190.30124486788,167.43350950289224,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160159.31685507842,147.37417508600632,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160631.94567934755,172.3753975716739,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160502.64858491693,152.90106370467404,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160580.5194811329,139.04743432606494,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160316.18297445818,160.76501268972544,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160576.5646220957,177.97180564004412,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160013.42371599688,171.68541285051518,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160384.87077140893,176.82153182199963,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160222.6100043435,173.73643728244335,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160139.17488067213,185.0783885309796,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160278.3226318399,150.4652923086514,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160580.49125078908,186.90305664664953,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160349.68733499513,149.73129859982467,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160316.4809282018,172.88511342859618,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160039.44178995216,179.91738257911294,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160137.19538871836,187.75408385474748,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159874.3882365716,192.18972912033294,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160117.5129722025,171.98192036410126,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160256.2452116252,188.65890780526533,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160270.39200104214,168.5343388888241,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160357.09854392998,174.0478679983859,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160241.61161255234,175.697307573931,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160146.36026036477,173.2125561659049,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160659.30947365085,179.7110102308306,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160383.51449635357,155.29076275187546,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160214.10803182036,186.50682782736152,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160174.97393233425,194.8393878564279,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160173.30519494435,171.91472061943546,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160323.2176800603,155.99575771318536,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160443.1088621749,174.87920744686318,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160650.9578609505,176.23653424940608,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160725.0893058641,155.04607513426654,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160174.14076530596,177.02927081955275,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160305.47744216752,162.38292670919205,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160171.4362525192,168.8711442579586,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159769.72311333285,173.64483593701962,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160029.05134821875,179.33052895716713,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160420.5456045878,183.18062896450922,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160578.2352386625,155.15902406222665,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160045.45510113798,191.50847395523184,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160276.21129853537,185.5080118830342,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160448.23202111342,157.89815150675707,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160441.7261376588,172.28801634931148,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160473.09671206545,167.40065968802207,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160387.10918667092,183.52796576286013,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160439.46557691024,178.24686277002886,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160326.0832990094,181.4700599571427,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160116.49371155887,167.25570320725535,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160306.8426241388,178.7720538438476,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160146.73351241034,186.2862447757198,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160102.03585522034,164.52323077402428,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160301.90674187106,184.86902398850395,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160671.26494876566,181.01487554214168,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160312.85746349022,187.2528694747782,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160258.63840358955,187.31320511771946,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160576.4209272936,186.49446357895906,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160685.82899895823,184.49027026554637,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160332.26013195145,178.70842960580364,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160422.6137500988,164.7890791006899,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160142.36496941283,165.87693114845922,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160516.245956145,156.89029581969848,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160245.54295065597,188.41756921420844,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160326.2333465067,168.08319970651513,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160174.64797686058,155.41566701756045,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160745.8070329881,148.2511367311698,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160069.2585009383,178.95287352789973,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160208.2197486273,168.08184854326902,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160398.94703655635,152.36755028515572,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160326.7975097715,148.76919647756418,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160699.63852923215,180.64274630797792,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159925.52259027574,164.21962004419964,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160188.6185187737,186.5620250563535,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160197.22725388978,153.93600772477328,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160388.06921697073,164.64459352214755,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160667.83257449258,165.48219335923616,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159968.4748237697,172.38941024128673,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160295.95601263852,189.43272481040034,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160366.2825035966,187.03897256360753,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159947.09178782423,191.8544918903677,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160211.75602983727,182.39236553730655,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160210.05873047345,184.35202447338378,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160591.61842957002,167.90302923881774,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160438.95783361874,176.83026914817106,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160567.15681005068,197.94837822593905,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160590.42325116944,142.76591468502443,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160535.7215458687,151.39801041134038,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160581.71266906065,170.6063768483601,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160278.15504711738,188.14508612028726,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160062.8310419342,191.52622549159474,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160410.9238561133,193.0928576558207,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160587.09531319575,179.74177932666413,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160491.42073911344,185.14451788532733,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160416.73616670608,172.07150201400736,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160386.42564085382,162.74169065385118,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160375.2360976805,145.90145621875644,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160683.15951854308,174.6050506383354,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160315.9019229612,177.34185696268761,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160512.02563259625,188.44114580608803,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160652.7425884437,156.52991770501532,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160698.30860865428,160.04187391324703,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160514.0319660724,141.89344050067544,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160163.8188355506,176.08730401203564,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160147.8857019798,193.1492325033256,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160414.39494951197,159.53870572447306,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160037.87203027064,157.9595968795037,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160431.32922831882,153.37727479302873,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160386.1424834749,169.00768025976345,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160137.94129370197,173.27239628912486,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-159964.78475663182,193.9574917712818,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160303.77931325752,185.48150563347585,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160284.86159527884,157.00858772503761,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160248.49580986451,162.20481889043955,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160587.11087942577,184.6981361051834,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160361.8856393031,188.12075640621822,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160295.69020874603,161.31801144609858,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160209.47797785758,183.04135018063187,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160506.36968128697,160.0734680385446,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160302.0561780311,152.0478301639872,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160166.95643494176,183.21806431123446,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160036.82409845619,180.1791228877367,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160162.30789651987,181.52943034070915,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160522.9566573701,153.32802018922752,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160317.14932046706,190.61764662673156,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160167.9833096644,189.65768961961632,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160303.8856953186,179.8242352017389,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160265.3532422443,187.1129198945369,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160050.55756530885,184.3441443343699,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160223.67256092644,191.09055468265285,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160110.88737510098,181.22058384525448,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160362.82270131612,184.0158551600059,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160497.20414364032,174.82547226654438,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160047.99017615325,184.2373385312672,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160393.1063563373,157.0172591328269,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160442.77611137994,165.23349877399173,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160364.2335336823,172.70038388387925,0.0
21,300.0,-1.0,0.0,0.0,0.1,110.0,0.0,-160286.0900408019,175.74374707287419,0.0
