window,temperature,direction,lambda1,lambda2,alpha,uh,w0,pot_en,pert_en,metad_offset
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160114.68861858654,46.790040929732314,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160025.2256770762,82.3286067459369,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160431.8434291279,105.17816937792678,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160195.3939422465,110.77102303809104,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160517.3957625433,108.63122672222435,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160373.7801723464,110.20348741050752,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160420.48566763656,109.22393333169376,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160176.16996081514,94.88527724665391,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160053.56455593827,110.0023562656675,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160400.23078324462,107.44433215422727,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160429.53729719223,88.74628420769598,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160437.92321772085,90.9043379541109,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160440.88658737755,88.0208644538719,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160166.21956719935,96.83746863049713,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160134.69118002246,103.75455972189863,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160097.59628423626,74.6603504421606,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159959.3206985147,108.61651119555921,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160598.18261517197,75.64391506333652,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159908.82269520342,119.26592601240547,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160277.3164641257,76.49583980640534,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160066.5563555287,110.49913584709643,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160176.90003765965,110.65249861348312,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160489.37531480697,99.71720766610898,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160432.74482850236,62.278266162762904,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160252.1807863358,113.24064456604219,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160281.05157717515,108.79827943337607,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159969.8506499537,95.85997251434034,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160499.40049858918,104.88910997511627,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160256.13541966467,68.26321253585085,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160084.18124360795,103.37617417966558,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160533.41642782438,107.34400720316154,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160506.94818495828,101.94812081702045,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160065.68870758492,111.52451871406932,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160578.55935605324,109.10742588766743,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160488.62242112902,102.18333089979944,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160312.1398899987,99.80356716061185,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160137.7748399245,109.93511353670233,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159795.08450469925,89.02450182241873,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160441.04492590006,98.25983284536328,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160333.09097058073,95.4286418499044,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160437.04134341193,107.72903116107636,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160338.906100597,85.11591778202677,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160276.15644166994,63.923764639101336,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160478.2352583389,110.92907591038937,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160109.65791481634,109.07935111625521,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160277.61217291027,115.34042531116381,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159769.7918076455,107.60107498577484,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160253.31802897327,95.99254600860421,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159988.83375627451,110.54131776710838,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159822.84353069036,88.20198598828871,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159761.37995391223,79.99690039435946,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160088.0283428964,105.4474917787989,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159807.81741581333,83.55117710325047,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160355.99106517772,101.5849544755296,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160048.4752939124,98.38913868307839,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160395.5812613457,112.44117760138568,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160304.89315930157,112.68031577444148,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160293.0338683421,90.97809363049713,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160205.88428751513,84.69719093570745,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160148.3078182352,92.56944236974186,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160302.89450371073,111.82318722042638,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160531.24767576772,108.07011869900043,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160452.65782292603,103.13087629013243,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160375.7239328945,108.74139045902619,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160259.35468124575,108.02923924219749,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160131.55875645427,102.99065834582557,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160268.06322520692,99.62151201003823,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160477.1951363989,83.13898557002868,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160106.57039060592,78.83314785492351,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160236.01014533034,88.54975800669216,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159891.85563547138,84.1220833831262,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160171.33147814337,111.26435576595911,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160054.16736141266,105.04823965855356,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159689.3471701761,107.69938268597507,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160073.42870954712,106.7395720229192,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160291.88808036194,88.01899722155831,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159972.5419721484,69.82888683078393,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160114.95454549787,106.06907497332138,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159975.92285685876,85.95057062619503,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160303.70971461028,92.06482283699809,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160422.61054618467,85.49029786089865,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160228.4982494845,110.03305912818539,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160197.6144312368,100.19276791481582,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160217.09237927172,105.36606922584355,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160080.08677770296,108.8493578437645,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160147.89287443677,101.46917497460653,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160329.4184388203,67.51118472155831,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160384.96219810014,60.17903023422562,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160240.53241729265,68.95922338073613,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160181.20085166363,104.38896777314376,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160143.6444949557,68.62078752390057,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159832.02117177815,109.9243397453534,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160170.13699532606,108.78568156493587,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160170.7772971093,105.39314114026077,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160195.8872224988,90.13270420052581,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160005.49546944114,42.956612989961755,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160308.59077761788,111.38366334707987,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160151.55635428597,107.21053374689455,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160449.17412007198,109.88251410081891,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160305.23538489384,111.052344226982,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160278.8138771942,85.63314113288719,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160639.32293152992,94.37132155234225,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160055.0086350973,101.72871102748464,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160135.0907058369,106.89754064897089,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160181.52995220924,107.19782196670508,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160174.0427112885,106.65036041978124,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160408.75645746198,119.04513680957221,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160437.2175273737,107.98559495173981,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160170.9105937511,110.55559218051508,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159859.86160940703,94.66027575286806,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160451.33772294386,103.40865843782548,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160211.56245706027,102.25244249707791,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160372.64378843727,108.737103101378,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159974.49341542218,108.9911652713247,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160010.88232555654,108.05156950823267,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159987.8019563175,111.06406629219946,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-159925.73936797542,93.11887547801146,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160266.1992728049,86.6918618546845,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160385.8162742862,55.970755407504775,0.0
5,300.0,1.0,0.0,0.5,0.1,110.0,0.0,-160557.10232410944,71.29279696462714,0.0
